symbol,breakout_session,first_trigger_passed,final_trigger_passed,trigger_reason,cold_phase_pre_min_close,cold_phase_pre_max_close,cold_phase_pre_mean_vol,cold_phase_pre_median_vol,is_anchor_reference_symbol,breakout_date,previous_date,confirm_date,pre_window,confirm_offset,trim_top_n,trim_bottom_n,price_lr_raw,price_lr_trimmed,vol_lr_raw,vol_lr_trimmed,breakout_green,breakout_close_position_in_range,confirm_close_vs_breakout_close,confirm_close_position_in_range,confirm_vol_vs_breakout_vol,pre_max_drawdown,pre_gap_down_count,price_ratio_prev_to_breakout,volume_ratio_prev_to_breakout,price_ratio_prev_to_confirm,volume_ratio_prev_to_confirm,criteria_pre_window,criteria_confirm_offset,criteria_cold_phase_price_min,criteria_cold_phase_price_max,criteria_cold_phase_mean_volume_min,criteria_cold_phase_mean_volume_max,criteria_cold_phase_median_volume_min,criteria_cold_phase_median_volume_max,criteria_min_price_lr_trimmed,criteria_min_vol_lr_trimmed,criteria_min_price_ratio_prev_to_breakout,criteria_min_volume_ratio_prev_to_breakout,criteria_min_price_ratio_prev_to_confirm,criteria_min_volume_ratio_prev_to_confirm,criteria_require_breakout_green,criteria_min_confirm_close_vs_breakout_close,criteria_min_confirm_close_position_in_range,criteria_min_pre_max_drawdown,criteria_max_pre_gap_down_count
AGRI,2025-09-21,True,False,CONFIRMATION_CLOSE_REJECTED,2.23,4.23,601132.4333333333,107965.0,False,2025-09-21,2025-09-18,2025-09-22,30,1,1,1,-0.0481090100111233,-0.0437794198139025,-18758.72146829811,-32537.46661193213,False,0.1619537275064269,0.7347294938917975,0.1250000000000002,0.0229012326942483,-0.4728132387706856,4,2.3775933609958506,2837.624109152288,1.746887966804979,64.98509002250563,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
AMPY,2025-09-24,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,3.45,4.8,538827.5,483099.5,False,2025-09-24,2025-09-23,2025-09-25,30,1,1,1,0.0298331479421577,0.0259852216748769,-11045.79065628476,-6561.627805145046,True,0.6380952380952382,1.0393835616438356,0.2131147540983606,0.5532314728568433,-0.0990338164251206,1,1.2166666666666668,26.18488428724162,1.2645833333333334,14.486302100816694,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
SYTA,2025-10-02,True,True,IMPULSE_CONFIRMED,2.24,3.22,343470.7,299502.5,False,2025-10-02,2025-10-01,2025-10-05,30,1,1,1,-0.0275728587319243,-0.0263218390804596,-13618.825139043382,-10046.980021893814,True,0.5679012345679014,0.9534161490683228,0.6458333333333329,0.0775488559956918,-0.3043478260869565,1,1.3760683760683765,120.53241313547636,1.311965811965812,9.347150749056292,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
LXEO,2025-10-06,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,4.66,6.77,618873.5,401776.0,False,2025-10-06,2025-10-05,2025-10-07,30,1,1,1,0.0770789766407121,0.0788998357963876,18609.85828698553,5315.1349206349205,True,0.4599999999999996,0.9628297362110312,0.363636363636363,0.1321391550353031,-0.0567765567765566,0,1.2890262751159196,36.64461863221733,1.241112828438949,4.842188942652124,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ATXS,2025-10-13,True,True,IMPULSE_CONFIRMED,6.18,8.47,416040.13333333336,366265.0,False,2025-10-13,2025-10-12,2025-10-14,30,1,1,1,0.0448431590656283,0.0376299945265459,6137.090989988877,6308.124794745484,False,0.125,1.0267011197243756,0.6969696969696981,0.4244099473407474,-0.1007653061224489,0,1.3707201889020069,114.26964273351554,1.4073199527744982,48.49717305517735,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
FOSL,2025-10-14,True,False,CONFIRMATION_CLOSE_REJECTED,2.28,3.16,433754.7333333333,389636.5,False,2025-10-14,2025-10-13,2025-10-15,30,1,1,1,-0.0242269187986651,-0.0239956212370004,-1671.539043381535,-724.0457033388068,True,0.5937499999999999,0.7040000000000001,0.528301886792453,0.6886397730779366,-0.2784810126582279,0,1.4150943396226416,37.00445521136452,0.9962264150943396,25.482739639626725,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
OMER,2025-10-14,True,True,IMPULSE_CONFIRMED,4.03,4.61,875574.7,766213.0,False,2025-10-14,2025-10-13,2025-10-15,30,1,1,1,0.0060088987764182,0.0046168582375478,15465.961512791991,16148.111111111111,False,0.4226804123711341,0.9433781190019194,0.6241134751773054,0.0892311674981997,-0.1106290672451194,1,2.5414634146341464,170.97523552684788,2.3975609756097565,15.256319879340309,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ELWS,2025-10-15,True,True,IMPULSE_CONFIRMED,2.0,3.79,153193.73333333334,81664.0,False,2025-10-15,2025-10-14,2025-10-16,30,1,1,1,0.0434260289210232,0.0398440065681444,-437.1452725250278,-241.91735084838533,True,0.2434077079107504,0.9058823529411766,0.9548872180451132,0.0172120939329055,-0.2125984251968504,4,1.3858695652173911,289.39713612138,1.2554347826086956,4.981130690835038,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
GSIT,2025-10-19,True,False,CONFIRMATION_CLOSE_REJECTED,2.94,5.31,244482.53333333333,170633.0,False,2025-10-19,2025-10-16,2025-10-20,30,1,1,1,0.0755194660734146,0.0744143404488233,10474.60511679644,10276.211822660098,True,0.5208140610545793,0.8373168851195064,0.0412213740458014,0.5355444240331636,-0.0898203592814371,0,2.5531496062992125,273.3183126873625,2.137795275590551,146.37409834586967,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
APDN,2025-10-21,True,False,CONFIRMATION_CLOSE_REJECTED,2.32,5.62,814901.0333333333,83799.5,False,2025-10-21,2025-10-20,2025-10-23,30,1,1,1,0.0555461624026694,0.0494417077175697,30885.67497219132,18804.343732895457,False,0.217142857142857,0.7875,0.0789473684210521,0.0058918953654811,-0.3914590747330961,6,1.4035087719298245,1043.6809817120843,1.1052631578947367,6.149259139190297,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
VTYX,2025-10-22,True,False,CONFIRMATION_CLOSE_REJECTED,2.3,4.0,1395213.1,1025552.0,False,2025-10-22,2025-10-21,2025-10-23,30,1,1,1,0.0667141268075641,0.0690311986863711,26874.221357063405,23642.55528188287,False,0.0393700787401573,0.8803030303030303,0.0573770491803273,0.1076690933616881,-0.1055276381909547,0,1.709844559585492,40.66403957788568,1.505181347150259,4.378260273774754,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
VIOT,2025-10-23,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.49,3.54,306136.8,280259.0,False,2025-10-23,2025-10-22,2025-10-26,30,1,1,1,-0.027957730812013,-0.0267268746579091,-1933.1519466073407,-2373.73754789272,True,0.5,0.9230769230769232,0.1458333333333339,0.0889581938437256,-0.2966101694915254,2,1.207142857142857,178.8351996846613,1.1142857142857143,15.908856359629477,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
XFOR,2025-10-23,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.86,3.62,354786.93333333335,372331.5,False,2025-10-23,2025-10-22,2025-10-26,30,1,1,1,-0.0084249165739711,-0.0072824302134645,-7702.467185761958,-5858.192665571976,True,0.4126984126984126,0.9842105263157896,0.2580645161290324,0.0302932855530175,-0.2099447513812155,2,1.2297734627831716,161.7800156964547,1.2103559870550162,4.900848212264364,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
HLLY,2025-11-06,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.73,3.25,453879.9,370689.0,False,2025-11-06,2025-11-05,2025-11-09,30,1,1,1,-0.0109365962180201,-0.0093267651888342,5789.783092324806,3155.914066776136,True,0.482758620689655,0.9917127071823204,0.0,0.1092979709433898,-0.16,0,1.326007326007326,22.25650846938699,1.315018315018315,2.43259121598837,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ORGO,2025-11-06,True,True,IMPULSE_CONFIRMED,3.88,4.29,784916.5666666667,532758.5,False,2025-11-06,2025-11-05,2025-11-09,30,1,1,1,-0.0047675194660733,-0.0028845101258895,-493.04271412680754,12000.529830322934,True,0.5289256198347105,1.1616341030195385,0.9325842696629216,0.131059184933714,-0.0955710955710955,0,1.4473007712082262,54.81264011265473,1.6812339331619537,7.18369993722953,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
IDN,2025-11-12,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,4.13,5.23,114882.76666666666,85333.5,False,2025-11-12,2025-11-11,2025-11-13,30,1,1,1,-0.0248031145717463,-0.0225478927203064,-2464.631145717464,-1413.4315818281336,True,0.4296296296296295,0.9466019417475728,0.3181818181818175,0.0903692097861284,-0.2103250478011473,0,1.3794642857142856,59.12078331078797,1.3058035714285712,5.342698469732837,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
SSP,2025-11-16,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.05,3.13,861436.7666666667,599486.5,False,2025-11-16,2025-11-13,2025-11-17,30,1,1,1,0.0187052280311456,0.0178325123152708,36186.88565072302,15492.952380952382,True,0.8415841584158414,1.0233644859813082,0.3695652173913042,0.2235191907403008,-0.1700404858299596,0,1.3986928104575165,21.31533398153486,1.431372549019608,4.764386201911908,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
SEMR,2025-11-18,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,6.75,7.83,1332421.066666667,1158024.0,False,2025-11-18,2025-11-17,2025-11-19,30,1,1,1,-0.0074593993325919,-0.0038888888888889,31559.72102335929,27923.56923918993,False,0.0,1.0008503401360545,0.0,0.2076770154032764,-0.1379310344827586,0,1.7396449704142012,29.940387779697765,1.7411242603550297,6.217930374104362,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
EB,2025-12-01,True,True,IMPULSE_CONFIRMED,2.2,2.87,552629.6333333333,430889.5,False,2025-12-01,2025-11-30,2025-12-02,30,1,1,1,0.0105650723025585,0.010574712643678,-19.02669632925473,-1436.7482211275317,False,0.4999999999999778,1.002257336343115,1.0,0.1349572342701387,-0.1463414634146341,0,1.786290322580645,89.02466435450931,1.7903225806451617,12.014522483111987,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
SNCR,2025-12-03,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,4.06,5.67,127096.0,121908.5,False,2025-12-03,2025-12-02,2025-12-04,30,1,1,1,-0.0175728587319244,-0.0149534756431309,282.891212458287,1111.184455391352,False,0.2380952380952425,0.994259471871412,0.0909090909090894,0.3186655561724967,-0.2839506172839506,1,1.6433962264150943,22.749473684210525,1.6339622641509437,7.2494736842105265,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
CETX,2025-12-07,True,False,CONFIRMATION_CLOSE_REJECTED,2.6,5.49,250134.9,94870.0,False,2025-12-07,2025-12-04,2025-12-08,30,1,1,1,-0.0954193548387095,-0.0948987411056375,30763.25406006674,6874.9605911330045,False,0.4547325102880659,0.6368794326241135,0.1694214876033058,0.0725315813933837,-0.5264116575591986,4,2.2964169381107493,33.536523037218835,1.462540716612378,2.432457050325127,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
QIPT,2025-12-14,True,True,IMPULSE_CONFIRMED,2.19,2.64,231935.56666666668,165740.5,False,2025-12-14,2025-12-11,2025-12-15,30,1,1,1,0.0013815350389321,0.0033825944170772,-9410.14126807564,-3251.382594417077,False,0.4285714285714267,1.0057142857142858,0.7500000000000028,0.1512508886556755,-0.1704545454545455,0,1.3409961685823757,69.22954331328718,1.3486590038314177,10.471029947361266,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
GSIT,2025-12-25,True,False,CONFIRMATION_THRESHOLD_FAILED,5.28,8.36,903852.0,858153.0,False,2025-12-25,2025-12-23,2025-12-28,30,1,1,1,-0.0599777530589546,-0.0511330049261085,-13140.197552836486,-7778.310618500273,True,0.5158371040723982,0.9019607843137256,0.6000000000000002,0.1888846349387986,-0.3684210526315788,4,1.2623762376237626,56.290564417107184,1.1386138613861387,10.63242271042422,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
OM,2026-01-11,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,3.29,4.72,483132.6666666667,432032.5,False,2026-01-11,2026-01-08,2026-01-12,30,1,1,1,-0.0171012235817576,-0.0144553913519432,90.65806451612904,3641.4556650246304,False,0.2719999999999999,0.919210053859964,0.0495049504950493,0.051193441079636,-0.3029661016949152,1,1.2214912280701755,51.94182451041684,1.1228070175438598,2.65908073264282,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
NEOV,2026-01-15,True,True,IMPULSE_CONFIRMED,2.97,4.15,262766.43333333335,209589.5,False,2026-01-15,2026-01-14,2026-01-19,30,1,1,1,-0.0073503893214684,-0.0033442802408321,7749.247830923248,6189.206622879036,True,0.7007299270072992,0.971677559912854,0.5825242718446604,0.3671113708044717,-0.2843373493975903,0,1.3381924198250728,27.528508805739275,1.3002915451895043,10.106028603877917,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ACRS,2026-01-19,True,True,IMPULSE_CONFIRMED,2.62,3.36,1133362.566666667,1033977.5,False,2026-01-19,2026-01-15,2026-01-20,30,1,1,1,-0.0225339265850944,-0.022454844006568,-31219.407119021136,-40944.63191023536,True,0.7628865979381443,0.9977426636568848,0.5064935064935063,0.1452484963378151,-0.2202380952380952,0,1.6908396946564883,45.60095355194831,1.6870229007633586,6.62346993499104,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
STKL,2026-02-05,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,3.61,4.92,920832.1,737819.0,False,2026-02-05,2026-02-04,2026-02-08,30,1,1,1,0.0487452725250278,0.0502517788724686,-8032.289877641824,-3106.137931034483,True,1.0,0.9984375,0.0,0.1164715692239388,-0.0672097759674135,0,1.3250517598343683,73.47280534234183,1.3229813664596273,8.557492933507554,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
EWCZ,2026-02-09,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,3.44,4.34,437418.76666666666,402964.5,False,2026-02-09,2026-02-08,2026-02-10,30,1,1,1,0.0106540600667408,0.009767378215654,4542.247163515017,3718.853585112206,False,0.2499999999999944,1.0,0.3333333333333235,0.3632377746058533,-0.1175115207373271,0,1.43,46.0967801562924,1.43,16.74409184046691,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ATOM,2026-02-12,True,True,IMPULSE_CONFIRMED,2.21,3.31,568870.8666666667,463055.0,False,2026-02-12,2026-02-11,2026-02-16,30,1,1,1,0.011452725250278,0.0099014778325123,1520.2923248053394,-1546.7148330596606,True,0.9259259259259262,1.461734693877551,0.7927927927927928,1.2401859174310674,-0.2990936555891239,1,1.6401673640167362,62.56035071687132,2.397489539748954,77.58646594861239,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
TLSI,2026-02-19,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,4.52,6.15,116790.9,102656.0,False,2026-02-19,2026-02-18,2026-02-22,30,1,1,1,-0.0541824249165741,-0.0551559934318557,-2257.152169076752,-1675.7359058565955,True,0.9152542372881358,0.9155963302752294,0.050847457627119,0.0,-0.2650406504065041,1,1.1822125813449025,22.49180693536487,1.0824295010845986,0.0,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
LRMR,2026-02-23,True,True,IMPULSE_CONFIRMED,2.81,3.69,1101263.1,878333.0,False,2026-02-23,2026-02-22,2026-02-24,30,1,1,1,-0.0125072302558396,-0.0103338806787082,-23144.317908787543,-18211.94471811713,True,0.3043478260869568,1.6124661246612466,0.8303249097472926,1.1486457750326675,-0.2384823848238482,0,1.3131672597864767,77.53572132814402,2.117437722419929,89.06107871768292,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ALTO,2026-03-04,True,True,IMPULSE_CONFIRMED,2.28,2.89,743217.3333333334,691324.5,False,2026-03-04,2026-03-03,2026-03-05,30,1,1,1,-0.0118598442714124,-0.0102408319649697,-14575.62847608454,-12484.56595511768,True,0.8333333333333328,1.092039800995025,0.7254901960784306,0.2061040230324504,-0.2110726643598617,0,1.546153846153846,21.43503817886837,1.6884615384615382,4.417847602518943,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
RLMD,2026-03-08,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,3.55,4.84,600712.3333333334,549289.5,False,2026-03-08,2026-03-05,2026-03-09,30,1,1,1,0.031103448275862,0.0297318007662835,-4499.456284760845,-7511.25807334428,True,0.8509316770186335,0.9232914923291492,0.1682242990654203,0.0988288232502264,-0.1341463414634146,1,1.6112359550561797,95.56432341144183,1.4876404494382025,9.444509627456863,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
TZOO,2026-04-22,True,True,IMPULSE_CONFIRMED,5.66,7.49,111906.1,103531.0,False,2026-04-22,2026-04-21,2026-04-23,30,1,1,1,0.0285161290322575,0.0248850574712638,-1515.3163515016686,-912.588122605364,False,0.1014492753623192,1.023206751054852,0.592391304347826,0.141366006180359,-0.1278890600924499,0,1.2656875834445929,58.3360504098039,1.2950600801068088,8.246734462770073,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
ATOM,2026-04-23,True,False,CONFIRMATION_CLOSE_REJECTED,3.58,6.61,881879.5333333333,842541.0,False,2026-04-23,2026-04-22,2026-04-26,30,1,1,1,0.0571679644048943,0.0524575807334427,7245.987986651835,2696.0905856595514,True,0.6906249999999999,0.8872093023255814,0.1592356687898089,0.1999253631458345,-0.2678936605316973,1,1.3893376413570273,28.646187013541333,1.232633279483037,5.72709934142574,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
EDSA,2026-04-26,True,True,IMPULSE_CONFIRMED,5.12,7.78,762482.6666666666,292824.5,False,2026-04-26,2026-04-23,2026-04-27,30,1,1,1,-0.0078620689655173,-0.0089053092501365,-79241.87408231368,-35462.11877394636,True,0.845132743362832,1.2766338406445836,0.7741347905282331,0.4464566951852762,-0.3393316195372751,6,1.5385674931129476,116.7857957490928,1.964187327823692,52.13980041472266,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
SGMT,2026-04-26,True,True,IMPULSE_CONFIRMED,4.55,6.47,378146.8333333333,370961.0,False,2026-04-26,2026-04-23,2026-04-27,30,1,1,1,0.0504605116796438,0.0501860974274763,-346.893659621802,217.5623973727422,True,0.4394618834080716,1.0775862068965518,0.5652173913043474,0.1064898850334596,-0.126679462571977,1,1.3856655290102389,195.5541321445428,1.493174061433447,20.82453704989033,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
AURA,2026-05-04,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,6.2,7.49,295583.56666666665,294519.5,False,2026-05-04,2026-04-30,2026-05-05,30,1,1,1,0.0300845383759732,0.029272030651341,-2337.5997775305896,-1181.4592227695675,True,0.4234234234234242,0.9314606741573032,0.2023809523809519,0.1875425979259146,-0.1014686248331108,0,1.269614835948645,28.56031083050024,1.1825962910128387,5.356274890723652,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
BLZE,2026-05-04,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,3.31,4.45,483811.1666666667,485994.5,False,2026-05-04,2026-04-30,2026-05-05,30,1,1,1,0.0321401557285872,0.0313382594417075,-4705.262958843159,-5492.266283524904,True,0.3615384615384614,0.9749670619235836,0.3770491803278689,0.143106965875609,-0.0956284153005464,0,1.7056179775280895,103.5590085668392,1.6629213483146068,14.82001550508656,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
GBTG,2026-05-04,True,True,IMPULSE_CONFIRMED,5.26,6.2,1191484.8,1120295.5,False,2026-05-04,2026-04-30,2026-05-05,30,1,1,1,0.0205183537263623,0.0196852764094145,-24316.01557285873,-17629.509304871375,True,0.8000000000000036,0.9947257383966244,0.6999999999999929,0.4700149838993175,-0.0806451612903226,0,1.5986509274873526,21.493134729170627,1.5902192242833053,10.102095373676995,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
EVC,2026-05-05,True,False,CONFIRMATION_RANGE_POSITION_REJECTED,2.97,3.98,278230.9666666667,241153.0,False,2026-05-05,2026-05-04,2026-05-06,30,1,1,1,0.0346407119021136,0.034887794198139,3479.0618464961067,1101.9069512862616,True,0.666666666666667,0.9037711313394018,0.2790697674418607,0.1430055673617619,-0.0511182108626196,0,1.9321608040201008,62.30958930374453,1.7462311557788943,8.910618170460362,30,1,2.0,9.0,100000.0,1500000.0,80000.0,1200000.0,-0.1,-100000.0,1.172897,19.617994,1.158879,3.01405,False,0.9,0.5,-0.6,8
